fecha,ayacucho,caicara,ciudad_bolivar,palua
1983/01/18,42.59,25.82,5.55,2.07
1983/01/19,42.57,25.82,5.46,1.97
1983/01/20,42.52,25.82,5.38,1.89
1983/01/21,42.42,25.80,5.32,1.83
1983/01/22,42.32,25.77,5.28,1.79
1983/01/23,42.22,25.70,5.25,1.76
1983/01/24,42.11,25.62,5.21,1.68
1983/01/25,41.99,25.56,5.15,1.70
1983/01/26,41.92,25.46,5.09,1.66
1983/01/27,41.80,25.37,4.98,1.65
1983/01/28,41.72,25.27,4.88,1.63
1983/01/29,41.64,25.18,4.76,1.60
1983/01/30,41.52,25.09,4.67,1.54
1983/01/31,41.44,25.00,4.57,1.49
1983/02/01,41.33,24.90,4.46,1.46
1983/02/02,41.25,24.80,4.36,1.44
1983/02/03,41.17,24.72,4.32,1.36
1983/02/04,41.09,24.63,4.19,1.30
1983/02/05,41.02,24.54,4.07,1.16
1983/02/06,40.96,24.46,3.98,1.08
1983/02/07,40.88,24.40,3.88,1.04
1983/02/08,40.84,24.32,3.77,1.04
1983/02/09,40.80,24.23,3.68,1.02
1983/02/10,40.76,24.15,3.59,1.00
1983/02/11,40.72,24.07,3.55,0.99
1983/02/12,40.66,23.98,3.48,0.95
1983/02/13,40.63,23.87,3.41,0.90
1983/02/14,40.56,23.84,3.34,0.90
1983/02/15,40.51,23.78,3.28,0.90
1983/02/16,40.46,23.73,3.24,0.88
1983/02/17,40.42,23.69,3.19,0.84
1983/02/18,40.36,23.65,3.13,0.80
1983/02/19,40.32,23.60,3.08,0.75
1983/02/20,40.28,23.55,3.02,0.72
1983/02/21,40.24,23.51,2.94,0.66
1983/02/22,40.22,23.47,2.85,0.63
1983/02/23,40.20,23.42,2.77,0.66
1983/02/24,40.17,23.39,2.88,0.72
1983/02/25,40.19,23.37,2.83,0.72
1983/02/26,40.22,23.35,2.79,0.70
1983/02/27,40.28,23.36,2.79,0.75
1983/02/28,40.28,23.38,2.79,0.80
1983/03/01,40.31,23.41,2.81,0.78
1983/03/02,40.46,23.45,2.90,0.78
1983/03/03,40.49,23.51,2.90,0.77
1983/03/04,40.52,23.56,3.00,0.78
1983/03/05,40.56,23.64,3.20,0.76
1983/03/06,40.56,23.74,3.29,0.77
1983/03/07,40.58,23.81,3.30,0.76
1983/03/08,40.62,23.91,3.28,0.74
1983/03/09,40.63,24.05,3.25,0.77
1983/03/10,40.60,24.23,3.21,0.78
1983/03/11,40.54,24.31,3.25,0.82
1983/03/12,40.48,24.27,3.31,0.82
1983/03/13,40.44,24.16,3.41,0.91
1983/03/14,40.43,24.06,3.48,0.96
1983/03/15,40.43,23.96,3.50,1.04
1983/03/16,40.44,23.85,3.48,1.04
1983/03/17,40.46,23.78,3.40,1.06
1983/03/18,40.48,23.73,3.29,1.02
1983/03/19,40.48,23.70,3.20,0.96
1983/03/20,40.48,23.67,3.14,0.87
1983/03/21,40.56,23.71,3.07,0.83
1983/03/22,40.51,23.74,3.03,0.81
1983/03/23,40.52,23.85,2.96,0.78
1983/03/24,40.52,24.03,2.92,0.78
1983/03/25,40.47,24.19,2.92,0.80
1983/03/26,40.46,24.29,2.94,0.86
1983/03/27,40.44,24.33,3.10,0.88
1983/03/28,40.42,24.24,3.22,0.95
1983/03/29,40.38,24.19,3.27,0.98
1983/03/30,40.33,24.06,3.27,1.00
1983/03/31,40.38,23.98,3.25,1.00
1983/04/01,40.36,23.93,3.18,0.95
1983/04/02,40.34,23.94,3.09,0.92
1983/04/03,40.36,23.98,3.01,0.86
1983/04/04,40.34,23.98,2.95,0.78
1983/04/05,40.32,23.96,2.95,0.74
1983/04/06,40.30,23.94,2.95,0.70
1983/04/07,40.32,23.93,2.95,0.71
1983/04/08,40.34,23.92,2.95,0.73
1983/04/09,40.42,23.88,2.95,0.74
1983/04/10,40.49,23.85,2.95,0.77
1983/04/11,40.59,23.84,2.95,0.80
1983/04/12,40.72,23.88,2.96,0.86
1983/04/13,40.94,23.94,3.00,0.86
1983/04/14,41.07,24.08,3.01,0.84
1983/04/15,41.19,24.20,3.04,0.90
1983/04/16,41.30,24.38,3.08,0.90
1983/04/17,41.44,24.54,3.19,0.84
1983/04/18,41.60,24.79,3.30,0.86
1983/04/19,41.82,24.98,3.47,0.93
1983/04/20,42.07,25.16,3.66,0.98
1983/04/21,42.29,25.48,3.94,1.06
1983/04/22,42.61,25.85,4.21,1.14
1983/04/23,42.96,26.15,4.51,1.30
1983/04/24,43.31,26.45,4.92,1.48
1983/04/25,43.73,26.76,5.34,1.68
1983/04/26,44.10,27.06,5.73,1.89
1983/04/27,44.36,27.26,6.13,2.09
1983/04/28,44.60,27.49,6.48,2.26
1983/04/29,44.84,27.76,6.61,2.52
1983/04/30,44.98,27.95,7.09,2.70
1983/05/01,45.39,28.16,7.38,2.88
1983/05/02,45.64,28.36,7.50,3.03
1983/05/03,45.87,28.57,7.84,3.18
1983/05/04,46.08,28.86,8.15,3.41
1983/05/05,46.24,29.17,8.50,3.62
1983/05/06,46.40,29.39,8.81,4.06
1983/05/07,46.52,29.57,9.11,4.51
1983/05/08,46.64,29.74,9.39,4.79
1983/05/09,46.82,29.86,9.65,5.02
1983/05/10,46.98,30.01,9.89,5.25
1983/05/11,47.11,30.13,10.10,5.41
1983/05/12,47.23,30.25,10.30,5.57
1983/05/13,47.30,30.35,10.46,5.69
1983/05/14,47.49,30.49,10.60,5.83
1983/05/15,47.67,30.66,10.69,5.77
1983/05/16,47.87,30.79,10.77,5.66
1983/05/17,48.07,30.95,10.85,5.70
1983/05/18,48.18,31.11,10.92,5.76
1983/05/19,48.26,31.24,11.01,5.80
1983/05/20,48.23,31.36,11.14,5.88
1983/05/21,48.24,31.44,11.27,5.99
1983/05/22,48.22,31.53,11.43,6.10
1983/05/23,48.22,31.57,11.55,6.21
1983/05/24,48.15,31.60,11.64,6.26
1983/05/25,48.09,31.63,11.69,6.36
1983/05/26,47.91,31.65,11.76,6.49
1983/05/27,47.91,31.69,11.85,7.00
1983/05/28,47.85,31.75,11.92,7.20
1983/05/29,47.84,31.79,11.97,7.28
1983/05/30,47.84,31.81,12.02,7.33
1983/05/31,47.81,31.82,12.02,7.27
1983/06/01,47.78,31.83,12.02,7.20
1983/06/02,47.85,31.83,12.02,7.20
1983/06/03,47.88,31.84,12.06,7.21
1983/06/04,47.96,31.86,12.07,7.12
1983/06/05,48.05,31.89,12.13,7.28
1983/06/06,48.17,31.92,12.18,7.40
1983/06/07,48.37,31.96,12.26,7.60
1983/06/08,48.51,32.01,12.42,7.81
1983/06/09,48.63,32.10,12.56,8.01
1983/06/10,48.69,32.18,12.68,8.12
1983/06/11,48.72,32.26,12.84,8.20
1983/06/12,48.80,32.36,12.92,8.10
1983/06/13,48.82,32.45,13.02,8.20
1983/06/14,48.86,32.56,13.14,8.44
1983/06/15,48.95,32.66,13.34,8.63
1983/06/16,49.04,32.72,13.50,8.88
1983/06/17,49.15,32.80,13.63,9.00
1983/06/18,49.31,32.89,13.73,9.10
1983/06/19,49.48,32.96,13.82,9.19
1983/06/20,49.54,33.06,13.88,9.06
1983/06/21,49.63,33.16,13.93,9.23
1983/06/22,49.69,33.26,13.98,9.31
1983/06/23,49.68,33.33,14.03,9.36
1983/06/24,49.64,33.40,14.06,8.93
1983/06/25,49.63,33.46,14.01,8.66
1983/06/26,49.63,33.53,14.03,8.94
1983/06/27,49.61,33.57,14.10,9.00
1983/06/28,49.58,33.61,14.14,9.06
1983/06/29,49.56,33.62,14.18,9.10
1983/06/30,49.55,33.67,14.18,9.08
1983/07/01,49.85,33.71,14.21,9.07
1983/07/02,50.00,33.81,14.23,9.08
1983/07/03,50.04,33.85,14.26,9.02
1983/07/04,50.01,33.89,14.32,9.18
1983/07/05,50.00,33.93,14.40,9.28
1983/07/06,49.98,33.99,14.50,9.42
1983/07/07,49.95,34.04,14.56,9.46
1983/07/08,49.93,34.06,14.64,9.58
1983/07/09,49.91,34.12,14.71,9.66
1983/07/10,49.92,34.16,14.76,9.64
1983/07/11,49.93,34.16,14.78,9.62
1983/07/12,49.96,34.19,14.80,9.62
1983/07/13,49.90,34.21,14.80,9.50
1983/07/14,50.02,34.25,14.78,9.40
1983/07/15,50.06,34.28,14.78,9.36
1983/07/16,50.02,34.31,14.81,9.48
1983/07/17,50.06,34.35,14.84,9.52
1983/07/18,50.08,34.38,14.85,9.52
1983/07/19,50.10,34.39,14.89,9.51
1983/07/20,50.10,34.41,14.93,9.71
1983/07/21,50.10,34.43,15.01,9.69
1983/07/22,50.18,34.46,15.05,9.69
1983/07/23,50.29,34.51,15.07,9.70
1983/07/24,50.40,34.57,15.10,9.78
1983/07/25,50.40,34.63,15.14,9.63
1983/07/26,50.37,34.68,15.18,9.82
1983/07/27,50.36,34.75,15.26,9.93
1983/07/28,50.34,34.80,15.31,10.01
1983/07/29,50.34,34.83,15.35,10.03
1983/07/30,50.34,34.87,15.38,9.82
1983/07/31,50.34,34.92,15.36,9.78
1983/08/01,50.38,34.97,15.39,9.91
1983/08/02,50.40,35.02,15.43,10.00
1983/08/03,50.62,35.09,15.47,9.97
1983/08/04,50.81,35.15,15.52,9.91
1983/08/05,50.93,35.21,15.61,10.12
1983/08/06,51.02,35.29,15.73,10.23
1983/08/07,51.10,35.36,15.86,10.30
1983/08/08,51.15,35.45,16.00,10.44
1983/08/09,51.15,35.52,16.07,10.36
1983/08/10,51.14,35.58,16.15,10.50
1983/08/11,51.12,35.65,16.22,10.54
1983/08/12,51.10,35.70,16.29,10.61
1983/08/13,51.10,35.75,16.37,10.83
1983/08/14,51.09,35.80,16.45,10.87
1983/08/15,51.06,35.83,16.50,10.90
1983/08/16,51.01,35.85,16.54,10.96
1983/08/17,50.98,35.88,16.55,10.88
1983/08/18,50.96,35.96,16.54,10.68
1983/08/19,50.92,35.97,16.52,10.57
1983/08/20,50.94,35.98,16.51,10.54
1983/08/21,50.94,35.98,16.51,10.54
1983/08/22,50.96,36.01,16.54,10.53
1983/08/23,50.96,36.03,16.56,10.51
1983/08/24,50.98,36.04,16.56,10.51
1983/08/25,50.96,36.04,16.59,10.52
1983/08/26,50.95,36.02,16.60,10.54
1983/08/27,50.90,36.02,16.62,10.61
1983/08/28,50.82,36.02,16.67,10.79
1983/08/29,50.82,36.01,16.70,10.85
1983/08/30,50.80,35.99,16.69,10.76
1983/08/31,50.75,35.98,16.69,10.85
1983/09/01,50.72,35.97,16.70,10.77
1983/09/02,50.67,35.93,16.69,10.74
1983/09/03,50.60,35.90,16.65,10.70
1983/09/04,50.56,35.86,16.65,10.75
1983/09/05,50.48,35.81,16.62,10.75
1983/09/06,50.44,35.78,16.56,10.67
1983/09/07,50.40,35.75,16.54,10.72
1983/09/08,50.33,35.74,16.51,10.70
1983/09/09,50.38,35.71,16.45,10.60
1983/09/10,50.38,35.68,16.42,10.47
1983/09/11,50.30,35.64,16.37,10.47
1983/09/12,50.24,35.61,16.35,10.45
1983/09/13,50.16,35.58,16.34,10.48
1983/09/14,50.12,35.53,16.31,10.48
1983/09/15,50.04,35.48,16.29,10.50
1983/09/16,49.97,35.44,16.26,10.48
1983/09/17,49.88,35.42,16.20,10.33
1983/09/18,49.80,35.38,16.15,10.28
1983/09/19,49.72,35.33,16.13,10.23
1983/09/20,49.63,35.28,16.09,10.20
1983/09/21,49.57,35.23,16.05,10.18
1983/09/22,49.49,35.16,16.01,10.15
1983/09/23,49.41,35.10,15.94,10.11
1983/09/24,49.34,35.06,15.88,10.06
1983/09/25,49.28,34.99,15.81,10.03
1983/09/26,49.10,34.93,15.75,9.96
1983/09/27,49.04,34.88,15.68,9.92
1983/09/28,49.04,34.84,15.64,9.85
1983/09/29,49.01,34.78,15.57,9.83
1983/09/30,48.97,34.76,15.51,9.79
1983/10/01,48.90,34.71,15.44,9.72
1983/10/02,48.90,34.65,15.38,9.68
1983/10/03,48.83,34.59,15.30,9.64
1983/10/04,48.76,34.55,15.22,9.55
1983/10/05,48.70,34.49,15.14,9.50
1983/10/06,48.64,34.41,15.07,9.52
1983/10/07,48.56,34.35,15.02,9.48
1983/10/08,48.48,34.28,14.94,9.43
1983/10/09,48.41,34.22,14.88,9.39
1983/10/10,48.36,34.12,14.81,9.50
1983/10/11,48.28,34.07,14.73,9.36
1983/10/12,48.20,33.99,14.64,9.20
1983/10/13,48.13,33.88,14.53,9.12
1983/10/14,48.01,33.80,14.44,9.01
1983/10/15,47.98,33.71,14.35,8.93
1983/10/16,47.88,33.59,14.27,8.84
1983/10/17,47.80,33.50,14.22,8.80
1983/10/18,47.72,33.40,14.14,8.74
1983/10/19,47.62,33.31,14.05,8.72
1983/10/20,47.52,33.22,13.96,8.63
1983/10/21,47.42,33.10,13.85,8.43
1983/10/22,47.32,33.01,13.77,8.42
1983/10/23,47.22,32.90,13.72,8.51
1983/10/24,47.10,32.79,13.61,8.50
1983/10/25,47.01,32.70,13.52,8.46
1983/10/26,46.94,32.60,13.42,8.38
1983/10/27,46.88,32.50,13.31,8.31
1983/10/28,46.86,32.43,13.18,8.21
1983/10/29,46.93,32.37,13.06,8.10
1983/10/30,46.94,32.28,12.97,7.93
1983/10/31,46.98,32.23,12.85,7.62
1983/11/01,47.00,32.22,12.75,7.67
1983/11/02,47.00,32.18,12.65,7.45
1983/11/03,47.02,32.13,12.52,7.31
1983/11/04,47.02,32.10,12.38,7.21
1983/11/05,47.02,32.07,12.28,7.12
1983/11/06,47.02,32.03,12.19,7.05
1983/11/07,46.88,31.99,12.10,6.95
1983/11/08,46.78,31.95,12.02,6.85
1983/11/09,46.65,31.91,11.93,6.78
1983/11/10,46.50,31.86,11.85,6.71
1983/11/11,46.35,31.75,11.81,6.74
1983/11/12,46.30,31.65,11.76,6.62
1983/11/13,46.22,31.46,11.68,6.56
1983/11/14,46.12,31.29,11.57,6.46
1983/11/15,46.02,31.11,11.46,6.39
1983/11/16,45.92,30.91,11.32,6.29
1983/11/17,45.86,30.73,11.15,6.19
1983/11/18,45.76,30.53,10.97,6.04
1983/11/19,45.61,30.36,10.80,5.90
1983/11/20,45.59,30.19,10.61,5.76
1983/11/21,45.51,30.01,10.43,5.62
1983/11/22,45.40,29.82,10.26,5.47
1983/11/23,45.31,29.66,10.03,5.34
1983/11/24,45.19,29.52,9.84,5.16
1983/11/25,45.11,29.37,9.64,5.01
1983/11/26,45.02,29.23,9.46,4.84
1983/11/27,44.95,29.16,9.31,4.71
1983/11/28,44.92,29.07,9.18,4.56
1983/11/29,44.94,28.99,9.06,4.46
1983/11/30,45.01,28.90,8.93,4.39
1983/12/01,45.03,28.82,8.82,4.30
1983/12/02,45.06,28.76,8.72,4.25
1983/12/03,45.08,28.68,8.61,4.17
1983/12/04,45.08,28.61,8.52,4.07
1983/12/05,45.08,28.59,8.48,4.00
1983/12/06,45.28,28.56,8.47,3.95
1983/12/07,45.41,28.55,8.47,3.99
1983/12/08,45.50,28.51,8.47,3.99
1983/12/09,45.55,28.48,8.46,3.97
1983/12/10,45.57,28.48,8.44,3.95
1983/12/11,45.57,28.48,8.43,3.92
1983/12/12,45.55,28.48,8.39,3.86
1983/12/13,45.51,28.48,8.36,3.81
1983/12/14,45.47,28.45,8.38,3.81
1983/12/15,45.36,28.41,8.43,3.82
1983/12/16,45.28,28.36,8.52,3.90
1983/12/17,45.27,28.31,8.60,4.31
1983/12/18,45.23,28.24,8.56,4.38
1983/12/19,45.18,28.20,8.51,4.42
1983/12/20,45.09,28.17,8.43,4.38
1983/12/21,44.98,28.13,8.35,4.34
1983/12/22,44.84,28.10,8.23,4.10
1983/12/23,44.70,28.06,8.10,3.83
1983/12/24,44.58,28.00,8.00,3.67
1983/12/25,44.46,27.93,7.88,3.58
1983/12/26,44.43,27.81,7.78,3.48
1983/12/27,44.38,27.70,7.67,3.43
1983/12/28,44.30,27.59,7.57,3.38
1983/12/29,44.27,27.50,7.46,3.28
1983/12/30,44.24,27.45,7.34,3.19
1983/12/31,44.22,27.33,7.26,3.10
1984/01/01,44.18,27.33,7.19,3.05
1984/01/02,44.13,27.30,7.13,2.98
1984/01/03,44.07,27.28,7.09,2.92
1984/01/04,44.02,27.25,7.03,2.92
1984/01/05,43.94,27.24,6.96,2.91
1984/01/06,43.85,27.21,6.88,2.88
1984/01/07,43.79,27.16,6.80,2.78
1984/01/08,43.70,27.07,6.76,2.73
1984/01/09,43.61,26.98,6.71,2.68
1984/01/10,43.55,26.87,6.65,2.61
1984/01/11,43.49,26.78,6.61,2.60
1984/01/12,43.44,26.69,6.51,2.56
1984/01/13,43.37,26.62,6.42,2.52
1984/01/14,43.26,26.55,6.30,2.45
1984/01/15,43.11,26.48,6.19,2.37
1984/01/16,42.97,26.40,6.09,2.30
1984/01/17,42.91,26.32,6.03,2.12
1984/01/18,42.81,26.25,5.96,2.11
1984/01/19,42.78,26.18,5.90,2.08
1984/01/20,42.76,26.13,5.82,2.05
1984/01/21,42.80,26.10,5.75,2.03
1984/01/22,42.92,26.06,5.69,1.96
1984/01/23,42.97,26.05,5.69,1.94
1984/01/24,43.10,26.10,5.69,1.94
1984/01/25,43.18,26.15,5.67,1.93
1984/01/26,43.24,26.23,5.65,1.89
1984/01/27,43.25,26.30,5.63,1.86
1984/01/28,43.20,26.38,5.63,1.85
1984/01/29,43.15,26.43,5.63,1.81
1984/01/30,43.09,26.42,5.69,1.96
1984/01/31,43.01,26.38,5.76,2.02
1984/02/01,42.92,26.30,5.82,2.09
1984/02/02,42.88,26.22,5.86,2.29
1984/02/03,42.83,26.15,5.86,2.45
1984/02/04,42.83,26.07,5.94,2.52
1984/02/05,42.83,26.02,6.01,2.52
1984/02/06,42.85,25.96,6.00,2.52
1984/02/07,43.00,25.93,5.92,2.53
1984/02/08,43.02,25.92,5.78,2.50
1984/02/09,42.94,25.92,5.65,2.33
1984/02/10,42.90,25.95,5.51,2.13
1984/02/11,42.82,25.97,5.42,2.07
1984/02/12,42.74,25.96,5.38,2.18
1984/02/13,42.64,25.93,5.36,2.17
1984/02/14,42.55,25.88,5.32,2.20
1984/02/15,42.46,25.79,5.30,2.20
1984/02/16,42.38,25.72,5.26,2.20
1984/02/17,42.34,25.63,5.19,2.20
1984/02/18,42.28,25.54,5.13,2.07
1984/02/19,42.25,25.48,5.05,2.12
1984/02/20,42.25,25.42,4.98,2.10
1984/02/21,42.28,25.39,4.94,2.09
1984/02/22,42.21,25.37,4.88,1.89
1984/02/23,42.32,25.35,4.82,2.16
1984/02/24,42.36,25.34,4.80,2.03
1984/02/25,42.42,25.35,4.73,1.57
1984/02/26,42.50,25.39,4.71,1.41
1984/02/27,42.57,25.44,4.73,1.36
1984/02/28,42.66,25.54,4.76,1.44
1984/02/29,42.69,25.60,4.80,
1984/03/01,42.73,25.65,4.82,1.64
1984/03/02,42.70,25.73,4.80,1.56
1984/03/03,42.68,25.85,4.80,1.56
1984/03/04,42.64,26.01,4.82,1.58
1984/03/05,42.60,26.12,4.88,1.53
1984/03/06,42.56,26.12,4.92,1.54
1984/03/07,42.53,26.10,5.01,1.58
1984/03/08,42.52,26.03,5.07,1.64
1984/03/09,42.51,25.94,5.07,1.63
1984/03/10,42.50,25.87,5.03,1.56
1984/03/11,42.48,25.80,4.96,1.52
1984/03/12,42.46,25.76,4.88,1.47
1984/03/13,42.41,25.72,4.80,1.48
1984/03/14,42.35,25.68,4.73,1.50
1984/03/15,42.25,25.63,4.67,1.53
1984/03/16,42.16,25.59,4.63,1.52
1984/03/17,42.06,25.53,4.57,1.55
1984/03/18,41.92,25.46,4.53,1.55
1984/03/19,41.82,25.37,4.48,1.50
1984/03/20,41.72,25.27,4.42,1.50
1984/03/21,41.66,25.18,4.34,1.50
1984/03/22,41.58,25.13,4.26,1.40
1984/03/23,41.51,25.09,4.11,1.30
1984/03/24,41.44,25.09,3.85,1.22
1984/03/25,41.36,25.07,3.75,1.10
1984/03/26,41.27,24.97,3.74,1.01
1984/03/27,41.24,24.86,3.70,1.01
1984/03/28,41.23,24.82,3.66,1.02
1984/03/29,41.20,24.87,3.59,1.03
1984/03/30,41.16,24.75,3.54,1.00
1984/03/31,41.16,24.71,3.47,0.95
1984/04/01,41.14,24.69,3.41,0.95
1984/04/02,41.14,24.69,3.35,0.90
1984/04/03,41.13,24.69,3.30,0.90
1984/04/04,41.16,24.67,3.31,0.92
1984/04/05,41.18,24.65,3.35,0.94
1984/04/06,41.18,24.62,3.34,0.89
1984/04/07,41.16,24.62,3.34,0.86
1984/04/08,41.13,24.59,3.30,0.80
1984/04/09,41.09,24.60,3.24,0.77
1984/04/10,41.06,24.63,3.20,0.83
1984/04/11,40.98,24.63,3.22,0.84
1984/04/12,41.12,24.63,3.21,0.88
1984/04/13,41.21,24.63,3.24,0.92
1984/04/14,41.38,24.63,3.26,0.97
1984/04/15,41.52,24.65,3.29,1.00
1984/04/16,41.58,24.74,3.30,1.00
1984/04/17,41.67,24.80,3.26,1.00
1984/04/18,41.76,24.86,3.28,0.97
1984/04/19,41.84,24.91,3.34,0.98
1984/04/20,41.92,25.04,3.40,0.92
1984/04/21,41.96,25.14,3.45,0.95
1984/04/22,41.96,25.30,3.54,0.90
1984/04/23,41.93,25.39,3.64,0.86
1984/04/24,41.92,25.43,3.66,0.92
1984/04/25,41.89,25.45,3.75,0.97
1984/04/26,41.93,25.45,3.90,1.08
1984/04/27,41.98,25.47,3.91,1.12
1984/04/28,42.03,25.50,3.92,1.17
1984/04/29,42.12,25.53,3.95,1.20
1984/04/30,42.28,25.53,3.97,1.18
1984/05/01,42.49,25.55,3.99,1.18
1984/05/02,42.73,25.62,4.00,1.21
1984/05/03,42.94,25.79,4.03,1.20
1984/05/04,43.15,25.92,4.07,1.23
1984/05/05,43.31,26.07,4.25,1.26
1984/05/06,43.45,26.23,4.44,1.30
1984/05/07,43.56,26.44,4.57,1.34
1984/05/08,43.61,26.64,4.71,1.50
1984/05/09,43.64,26.83,4.94,1.57
1984/05/10,43.65,27.03,5.09,1.68
1984/05/11,43.61,27.17,5.23,1.81
1984/05/12,43.60,27.24,5.38,1.92
1984/05/13,43.60,27.26,5.53,2.02
1984/05/14,43.60,27.26,5.67,2.08
1984/05/15,43.64,27.22,5.76,2.12
1984/05/16,43.77,27.19,5.84,2.23
1984/05/17,43.79,27.18,5.90,2.24
1984/05/18,43.85,27.13,5.94,2.24
1984/05/19,43.91,27.13,6.03,2.26
1984/05/20,43.98,27.17,6.09,2.27
1984/05/21,44.03,27.26,6.17,2.30
1984/05/22,44.12,27.34,6.21,2.35
1984/05/23,44.21,27.44,6.26,2.36
1984/05/24,44.30,27.53,6.30,2.36
1984/05/25,44.42,27.61,6.36,2.37
1984/05/26,44.54,27.68,6.42,2.44
1984/05/27,44.68,27.83,6.50,2.48
1984/05/28,44.90,27.98,6.63,2.51
1984/05/29,45.17,28.14,6.82,2.60
1984/05/30,45.41,28.33,7.07,2.86
1984/05/31,45.61,28.55,7.34,3.13
1984/06/01,45.72,28.74,7.57,3.39
1984/06/02,45.89,28.87,7.80,3.70
1984/06/03,46.04,28.97,8.02,3.92
1984/06/04,46.22,29.09,8.23,4.14
1984/06/05,46.37,29.21,8.42,4.46
1984/06/06,46.51,29.32,8.61,4.76
1984/06/07,46.62,29.40,8.84,4.98
1984/06/08,46.72,29.45,9.03,4.93
1984/06/09,46.91,29.49,9.17,5.25
1984/06/10,47.04,29.57,9.26,5.38
1984/06/11,47.12,29.65,9.32,5.42
1984/06/12,47.21,29.74,9.43,5.55
1984/06/13,47.29,29.92,9.56,5.63
1984/06/14,47.43,30.05,9.72,5.67
1984/06/15,47.58,30.19,9.88,5.84
1984/06/16,47.83,30.36,10.03,5.94
1984/06/17,48.04,30.54,10.19,6.02
1984/06/18,48.24,30.71,10.35,6.10
1984/06/19,48.38,30.85,10.50,6.16
1984/06/20,48.50,30.98,10.67,6.34
1984/06/21,48.65,31.00,10.78,6.31
1984/06/22,48.78,31.15,10.89,6.29
1984/06/23,48.85,31.28,10.96,6.26
1984/06/24,48.94,31.41,11.00,6.02
1984/06/25,49.00,31.52,11.11,6.19
1984/06/26,49.05,31.62,11.25,6.40
1984/06/27,49.12,31.70,11.35,6.40
1984/06/28,49.22,31.79,11.47,6.82
1984/06/29,49.30,31.88,11.60,7.06
1984/06/30,49.38,31.95,11.76,6.80
1984/07/01,49.50,32.02,11.92,7.25
1984/07/02,49.60,32.09,12.07,7.40
1984/07/03,49.71,32.15,12.22,7.54
1984/07/04,49.81,32.23,12.34,7.67
1984/07/05,49.86,32.31,12.47,7.78
1984/07/06,49.92,32.39,12.60,7.90
1984/07/07,49.95,32.46,12.71,7.96
1984/07/08,49.95,32.54,12.85,8.08
1984/07/09,50.02,32.63,12.97,8.17
1984/07/10,50.02,32.69,13.02,8.28
1984/07/11,50.05,32.73,13.07,8.24
1984/07/12,50.06,32.79,13.06,7.96
1984/07/13,50.07,32.82,13.02,7.72
1984/07/14,50.09,32.86,13.00,7.62
1984/07/15,50.13,32.92,12.98,7.57
1984/07/16,50.15,32.98,13.02,7.78
1984/07/17,50.20,33.02,13.14,8.28
1984/07/18,50.24,33.07,13.23,8.45
1984/07/19,50.24,33.14,13.31,8.56
1984/07/20,50.33,33.21,13.39,8.62
1984/07/21,50.33,33.27,13.50,8.67
1984/07/22,50.39,33.34,13.59,8.73
1984/07/23,50.36,33.40,13.67,8.80
1984/07/24,50.35,33.44,13.73,8.84
1984/07/25,50.32,33.48,13.81,8.90
1984/07/26,50.32,33.51,13.94,8.96
1984/07/27,50.39,33.54,14.06,9.07
1984/07/28,50.46,33.61,14.14,9.15
1984/07/29,50.53,33.66,14.21,9.22
1984/07/30,50.65,33.73,14.27,9.23
1984/07/31,50.68,33.79,14.35,9.32
1984/08/01,50.72,33.85,14.43,9.36
1984/08/02,50.79,33.92,14.50,9.42
1984/08/03,50.78,33.96,14.56,9.49
1984/08/04,50.78,34.01,14.63,9.55
1984/08/05,50.74,34.04,14.69,9.60
1984/08/06,50.70,34.07,14.73,9.62
1984/08/07,50.69,34.10,14.77,9.67
1984/08/08,50.73,34.13,14.80,9.69
1984/08/09,50.77,34.17,14.76,9.73
1984/08/10,50.79,34.21,14.81,9.76
1984/08/11,50.82,34.22,14.85,9.80
1984/08/12,50.84,34.24,14.86,9.82
1984/08/13,50.88,34.29,14.89,9.83
1984/08/14,50.92,34.31,14.89,9.86
1984/08/15,50.92,34.31,14.90,9.87
1984/08/16,50.90,34.31,14.93,9.88
1984/08/17,50.90,34.38,14.96,9.92
1984/08/18,50.90,34.41,15.03,9.94
1984/08/19,50.85,34.43,15.11,10.00
1984/08/20,50.84,34.48,15.14,10.03
1984/08/21,50.82,34.49,15.14,10.00
1984/08/22,50.79,34.50,15.14,10.03
1984/08/23,50.75,34.50,15.14,10.04
1984/08/24,50.74,34.50,15.15,10.06
1984/08/25,50.68,34.50,15.15,10.07
1984/08/26,50.68,34.48,15.15,10.06
1984/08/27,50.72,34.48,15.15,10.06
1984/08/28,50.77,34.52,15.14,10.09
1984/08/29,50.77,34.53,15.23,10.10
1984/08/30,50.77,34.53,15.31,10.09
1984/08/31,50.74,34.56,15.36,10.23
1984/09/01,50.67,34.59,15.40,10.27
1984/09/02,50.67,34.60,15.46,10.30
1984/09/03,50.64,34.62,15.50,10.33
1984/09/04,50.58,34.63,15.52,10.34
1984/09/05,50.53,34.64,15.53,10.38
1984/09/06,50.45,34.64,15.55,10.40
1984/09/07,50.41,34.62,15.56,10.41
1984/09/08,50.41,34.60,15.55,10.25
1984/09/09,50.27,34.56,15.52,10.34
1984/09/10,50.22,34.52,15.52,10.37
1984/09/11,50.19,34.51,15.52,10.40
1984/09/12,50.14,34.49,15.50,10.40
1984/09/13,50.13,34.45,15.46,10.37
1984/09/14,50.08,34.42,15.43,10.34
1984/09/15,50.07,34.40,15.39,10.22
